	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.016801	0.00501952	0.00172883	0.000517872	0.000829411	0.000287206	0.00106233	0.000108299	2.66177e-06	0.000187435	0.000156779	3.30489e-07	0.000600338	0.000465072	0.000548466	3.17007e-05	5.19857e-05	0
d1_1	0.0392942	0.00843954	0.00425942	0.00275016	0.0010001	0.000603364	0.000376506	0.000474982	0.000762691	0.000379355	0.000262482	5.36666e-05	0.000415379	0.000653388	0.00127241	0.000569078	0.000756225	0.00129219	0.000775716
d1_2	0.0298684	0.00823192	0.00303246	0.00233007	0.000291409	0.00130341	0.000715155	0.000164655	0.000658997	0.000140581	3.65908e-05	0.000916457	0.000190128	0.00130675	0.00205923	0.00226647	0.00392127	0.00315443	0.00153074
d1_3	0.0237722	0.00776205	0.0031555	0.00157113	0.000918242	0.000501466	0.00140163	0.000987801	0.000222822	0.000810097	0.00103887	0.0015027	0.000945553	0.000727451	0.00134669	0.00430307	0.00508002	0.00388996	0.00233833
d1_4	0.0226485	0.011736	0.00368696	0.00114221	0.000212103	0.000685814	0.000623104	0.00114032	0.00101842	0.000499033	0.000551734	0.00108894	0.00170898	0.00132752	0.00282719	0.00450099	0.00553247	0.00698223	0.00402462
d1_5	0.0185095	0.00843338	0.00602555	0.00220813	0.0011185	0.000570216	0.000549339	0.000322392	0.000654383	0.000415381	0.000436076	0.000466538	0.00178995	0.00137753	0.00270115	0.00424131	0.00663975	0.00797304	0.00744453
d1_6	0.0164298	0.0108775	0.003782	0.00200011	0.000208701	0.000414962	0.00158073	5.26384e-05	0.000569485	0.000415232	0.000445752	0.000984015	0.000549275	0.000364064	0.00240994	0.00567579	0.00579203	0.0115695	0.00626494
d1_7	0.0142173	0.00950848	0.00565019	0.00186263	0.000879927	5.17704e-05	0.000310354	3.13836e-05	5.21897e-05	0.000310658	0.000155346	0.000414383	0.000393521	0.00246186	0.00387832	0.00304017	0.00588131	0.00812423	0.00607818
d1_8	0.0109055	0.00660024	0.00347893	0.00137765	0.00103526	0.00015577	3.15676e-05	0.000568731	0.000827875	2.12069e-07	0.000104156	0.000414914	0.00144674	0.00132277	0.00335877	0.00214982	0.0035455	0.00970652	0.00974456
d1_9	0.0120366	0.0105826	0.00535743	0.00220283	0.000724662	0.00070488	0.00044507	0	0.000155291	0.000517183	5.51353e-07	0.000655733	0.000878923	0.000310823	0.00108577	0.00261509	0.00391767	0.00933013	0.0080593
d1_10	0.0112376	0.012247	0.00422108	0.00308176	0.00173811	0.000599184	0.00082674	0.000309856	4.06725e-07	0.000310238	8.31564e-05	5.16426e-05	0.000413351	0.000413493	0.000496165	0.00284221	0.00440088	0.00688191	0.00697286
d1_11	0.0101789	0.011646	0.00412656	0.00186131	0.00377145	0.00118836	0.0011366	2.60347e-07	0.000103572	0.000155247	0.000723172	0.000376665	0.000207002	0.000103788	0.00041317	0.00134456	0.00294468	0.00623243	0.00676748
d1_12	0.0068598	0.00807315	0.00470216	0.00206719	0.00320258	0.0020665	0.000775523	0.000309856	1.20712e-07	0.000465	1.2002e-07	2.77849e-07	0.000413662	1.61097e-07	0.000413186	0.000930118	0.00299542	0.00563039	0.00743779
d1_13	0.00592528	0.00935486	0.00455883	0.00521744	0.00106434	0.000104062	0.000310026	0.000723185	8.30456e-05	0.000413177	0.000310015	0	0.00160123	0.000465359	5.13166e-08	0.00101251	0.00253132	0.00646721	0.00748853
d1_14	0.00626296	0.00607741	0.00485641	0.00284141	0.0016323	0.000619757	0.000929567	0.000309856	0.000413141	0.000309886	0.000413195	0.000258563	0.000206571	0.000413141	0.000722997	0.000681949	0.00361512	0.00428727	0.00826376
d1_15	0.00242952	0.00392707	0.00380252	0.0030996	0.00165272	0.000620041	0.00103286	0.000723256	0.000309856	0.000309856	0.000309856	0.000619712	0.000444376	0.000464918	0	0.000826343	0.00175605	0.00630101	0.0102259
d1_16	0.00139528	0.0024279	0.00340936	0.00263407	0.000619796	0.000413403	0.000309979	0.000929567	0.000619712	0.000309896	7.46851e-08	0.000619712	0.00118804	0.000309859	0.000309856	0.000723303	0.000877969	0.0041315	0.0104324
d1_17	0.000774983	0.00206624	0.00247957	0.00154952	0.000929567	0.000413382	0	0.000310068	0.000103285	0	0	0	0.000413236	0.000619712	0	0.00139435	0.000960842	0.00309891	0.0124982
d1_18	0.000309856	0.00149851	0.000309856	0.000413224	0.000929614	0.000309856	0.000413215	0	0	0	0.000309856	0.000103285	0	0.000413288	0.000413141	0.00165256	0.000929567	0.00454455	0.0135306
d1_19	0	0	0	0.000309974	0.000309856	0.000309856	0	0	0	0	0	0.000619712	0	0.000413342	0	0.000619712	0.00154928	0.00537092	0.0077464
